13
 1.0000002     0.0046837
 0.9928000     0.0092934
 0.9798875     0.0174001
 0.9635146     0.0273852
 0.9445412     0.0385492
 0.9234920     0.0504283
 0.9007396     0.0626757
 0.8765709     0.0750176
 0.8512186     0.0872311
 0.8248781     0.0991327
 0.7977180     0.1105701
 0.7698863     0.1214170
 0.7415156     0.1315692
 0.7127255     0.1409421
 0.6836255     0.1494677
 0.6543163     0.1570934
 0.6248917     0.1637801
 0.5954388     0.1695010
 0.5660399     0.1742403
 0.5367724     0.1779921
 0.5077094     0.1807598
 0.4789208     0.1825550
 0.4504730     0.1833965
 0.4224295     0.1833098
 0.3948511     0.1823265
 0.3677965     0.1804831
 0.3413221     0.1778207
 0.3154820     0.1743844
 0.2903290     0.1702225
 0.2659139     0.1653848
 0.2422860     0.1599239
 0.2194931     0.1538929
 0.1975818     0.1473462
 0.1765973     0.1403258
 0.1565838     0.1328446
 0.1375842     0.1249037
 0.1196406     0.1165017
 0.1027938     0.1076500
 0.0870841     0.0983850
 0.0725505     0.0887784
 0.0592316     0.0789381
 0.0471649     0.0689967
 0.0363873     0.0590983
 0.0269351     0.0493807
 0.0188437     0.0399496
 0.0121481     0.0309263
 0.0068824     0.0225018
 0.0030805     0.0139090
 0.0007755     0.0074445
 0.0000002    -0.0003095
 0.0007755    -0.0066594
 0.0030805    -0.0107564
 0.0068824    -0.0154682
 0.0121481    -0.0185621
 0.0188437    -0.0208931
 0.0269351    -0.0223592
 0.0363873    -0.0229438
 0.0471649    -0.0226513
 0.0592316    -0.0214660
 0.0725505    -0.0193766
 0.0870841    -0.0163853
 0.1027938    -0.0125243
 0.1196406    -0.0078666
 0.1375842    -0.0025246
 0.1565838     0.0033622
 0.1765973     0.0096418
 0.1975818     0.0161615
 0.2194931     0.0227829
 0.2422860     0.0293982
 0.2659139     0.0359147
 0.2903290     0.0422429
 0.3154820     0.0482962
 0.3413220     0.0539949
 0.3677965     0.0592624
 0.3948511     0.0640279
 0.4224294     0.0682263
 0.4504730     0.0717989
 0.4789208     0.0746937
 0.5077094     0.0768662
 0.5367723     0.0782797
 0.5660399     0.0789059
 0.5954388     0.0787256
 0.6248916     0.0777291
 0.6543163     0.0759171
 0.6836255     0.0733010
 0.7127255     0.0699039
 0.7415156     0.0657611
 0.7698863     0.0609213
 0.7977180     0.0554470
 0.8248781     0.0494159
 0.8512186     0.0429222
 0.8765709     0.0360785
 0.9007396     0.0290179
 0.9234920     0.0218985
 0.9445412     0.0149092
 0.9635146     0.0082821
 0.9798875     0.0023176
 0.9928000    -0.0025448
 1.0000002    -0.0053163
