17
 1.0000006     0.0042829
 0.9927993     0.0100983
 0.9798848     0.0203278
 0.9635095     0.0329259
 0.9445333     0.0470056
 0.9234812     0.0619752
 0.9007259     0.0773898
 0.8765543     0.0928925
 0.8511991     0.1082024
 0.8248558     0.1230334
 0.7976929     0.1373879
 0.7698588     0.1508813
 0.7414859     0.1633505
 0.7126938     0.1747598
 0.6835919     0.1850230
 0.6542813     0.1940760
 0.6248554     0.2018748
 0.5954016     0.2083934
 0.5660020     0.2136225
 0.5367340     0.2175675
 0.5076709     0.2202470
 0.4788824     0.2216914
 0.4504350     0.2219398
 0.4223920     0.2210380
 0.3948145     0.2190372
 0.3677610     0.2159952
 0.3412877     0.2119722
 0.3154491     0.2070312
 0.2902976     0.2012402
 0.2658842     0.1946674
 0.2422580     0.1873842
 0.2194670     0.1794618
 0.1975577     0.1709735
 0.1765752     0.1619812
 0.1565637     0.1525171
 0.1375662     0.1425989
 0.1196246     0.1322415
 0.1027798     0.1214723
 0.0870720     0.1103423
 0.0725403     0.0989413
 0.0592231     0.0873896
 0.0471581     0.0758537
 0.0363820     0.0644563
 0.0269311     0.0534654
 0.0188409     0.0427272
 0.0121462     0.0332081
 0.0068814     0.0232381
 0.0030800     0.0151473
 0.0007755     0.0070831
 0.0000006    -0.0007811
 0.0007755    -0.0067654
 0.0030800    -0.0104796
 0.0068815    -0.0145918
 0.0121462    -0.0170008
 0.0188409    -0.0183291
 0.0269311    -0.0186441
 0.0363820    -0.0179535
 0.0471581    -0.0162093
 0.0592231    -0.0134383
 0.0725403    -0.0096340
 0.0870720    -0.0048208
 0.1027798     0.0009510
 0.1196246     0.0075864
 0.1375662     0.0149508
 0.1565637     0.0228826
 0.1765752     0.0312080
 0.1975577     0.0397541
 0.2194670     0.0483642
 0.2422580     0.0569135
 0.2658842     0.0652910
 0.2902976     0.0733886
 0.3154491     0.0811010
 0.3412877     0.0883299
 0.3677610     0.0949787
 0.3948145     0.1009607
 0.4223920     0.1061892
 0.4504350     0.1105857
 0.4788824     0.1140787
 0.5076709     0.1166036
 0.5367340     0.1181035
 0.5660020     0.1185317
 0.5954016     0.1178539
 0.6248553     0.1160497
 0.6542813     0.1131136
 0.6835919     0.1090564
 0.7126937     0.1039066
 0.7414858     0.0977112
 0.7698588     0.0905372
 0.7976929     0.0824428
 0.8248558     0.0735399
 0.8511991     0.0640683
 0.8765543     0.0541012
 0.9007259     0.0438494
 0.9234812     0.0335353
 0.9445333     0.0234300
 0.9635095     0.0138647
 0.9798848     0.0052684
 0.9927993    -0.0017312
 1.0000006    -0.0057171
