16
 1.0000005     0.0043767
 0.9927995     0.0099030
 0.9798854     0.0196238
 0.9635106     0.0315962
 0.9445351     0.0449780
 0.9234836     0.0592075
 0.9007289     0.0738626
 0.8765580     0.0886044
 0.8512034     0.1031681
 0.8248608     0.1172761
 0.7976985     0.1309596
 0.7698650     0.1437380
 0.7414925     0.1556216
 0.7127008     0.1665058
 0.6835994     0.1763089
 0.6542891     0.1849704
 0.6248635     0.1924483
 0.5954099     0.1987179
 0.5660104     0.2037697
 0.5367426     0.2076085
 0.5076795     0.2102513
 0.4788910     0.2117263
 0.4504435     0.2120696
 0.4224004     0.2113240
 0.3948227     0.2095368
 0.3677689     0.2067618
 0.3412954     0.2030548
 0.3154564     0.1984745
 0.2903046     0.1930838
 0.2658908     0.1869461
 0.2422642     0.1801274
 0.2194728     0.1726937
 0.1975630     0.1647128
 0.1765801     0.1562411
 0.1565682     0.1473050
 0.1375702     0.1379170
 0.1196281     0.1280856
 0.1027829     0.1178333
 0.0870747     0.1072055
 0.0725426     0.0962865
 0.0592250     0.0851913
 0.0471596     0.0740810
 0.0363832     0.0630743
 0.0269320     0.0524310
 0.0188415     0.0420026
 0.0121466     0.0326677
 0.0068817     0.0229701
 0.0030801     0.0149504
 0.0007755     0.0070904
 0.0000005    -0.0006703
 0.0007755    -0.0067667
 0.0030801    -0.0105292
 0.0068817    -0.0148613
 0.0121466    -0.0174342
 0.0188416    -0.0190523
 0.0269320    -0.0196775
 0.0363832    -0.0193336
 0.0471596    -0.0179801
 0.0592250    -0.0156339
 0.0725426    -0.0122861
 0.0870747    -0.0079549
 0.1027829    -0.0026856
 0.1196281     0.0034323
 0.1375702     0.0102693
 0.1565682     0.0176706
 0.1765801     0.0254670
 0.1975631     0.0334917
 0.2194728     0.0415936
 0.2422643     0.0496535
 0.2658908     0.0575657
 0.2903046     0.0652277
 0.3154564     0.0725392
 0.3412954     0.0794071
 0.3677689     0.0857395
 0.3948227     0.0914542
 0.4224004     0.0964690
 0.4504435     0.1007094
 0.4788910     0.1041075
 0.5076795     0.1066018
 0.5367425     0.1081385
 0.5660104     0.1086731
 0.5954099     0.1081728
 0.6248634     0.1066180
 0.6542891     0.1040031
 0.6835994     0.1003378
 0.7127008     0.0956483
 0.7414925     0.0899784
 0.7698650     0.0833904
 0.7976985     0.0759669
 0.8248608     0.0677513
 0.8512034     0.0590052
 0.8765580     0.0497895
 0.9007289     0.0403032
 0.9234836     0.0307530
 0.9445351     0.0213918
 0.9635106     0.0125281
 0.9798854     0.0045605
 0.9927995    -0.0019280
 1.0000005    -0.0056233
