1,00000000	0,00000000
0,99990000	0,00444241
0,99774824	0,00996827
0,98945352	0,01693477
0,97901962	0,02546256
0,96661004	0,03564997
0,95240834	0,04759980
0,93655308	0,06133689
0,91907031	0,07673724
0,89962471	0,09324588
0,87831479	0,11078686
0,85549941	0,12958501
0,83045439	0,14849649
0,80250321	0,16614202
0,77211027	0,18263962
0,73963156	0,19803503
0,70530593	0,21220445
0,66934858	0,22496164
0,63197922	0,23609580
0,59343516	0,24539453
0,55398350	0,25269415
0,51390814	0,25784472
0,47350851	0,26067979
0,43310637	0,26103152
0,39305311	0,25874935
0,35373855	0,25363485
0,31550123	0,24600504
0,27860831	0,23628526
0,24331974	0,22472509
0,20987297	0,21156752
0,17848537	0,19705203
0,14936241	0,18140664
0,12265453	0,16492773
0,09848384	0,14791357
0,07698527	0,13061188
0,05825267	0,11330365
0,04226547	0,09636213
0,02904853	0,08007740
0,01860209	0,06474247
0,01082186	0,05070451
0,00550697	0,03832765
0,00233615	0,02797533
0,00083967	0,01997911
0,00047744	0,01458768
0,00082902	0,00983637
0,00314767	0,00308977
0,01119595	-0,00143758
0,02302431	-0,00213217
0,03709530	-0,00057980
0,05325202	0,00203944
0,07143367	0,00546049
0,09158263	0,00948427
0,11364476	0,01388384
0,13755171	0,01845996
0,16318489	0,02322054
0,19044138	0,02804374
0,21920558	0,03282529
0,24933558	0,03757097
0,28068895	0,04225405
0,31311964	0,04683474
0,34646988	0,05132169
0,38057275	0,05576689
0,41523124	0,06043043
0,45024909	0,06552817
0,48551190	0,07068148
0,52089044	0,07561488
0,55625025	0,08005101
0,59143856	0,08378978
0,62629222	0,08664058
0,66063612	0,08841894
0,69428103	0,08890711
0,72701414	0,08787811
0,75859049	0,08512129
0,78871062	0,08035552
0,81679231	0,07255711
0,84289491	0,06335290
0,86739472	0,05443903
0,89028987	0,04617566
0,91123682	0,03797159
0,93030725	0,03032381
0,94740278	0,02325118
0,96243834	0,01678167
0,97539763	0,01107690
0,98628299	0,00630845
0,99509804	0,00262757
0,99970000	0,00022561
1,00000000	0,00000000
