
0.0285139    -0.0227642
0.0328824    -0.0237646
0.0375792    -0.0247523
0.0425832    -0.0257356
0.0478807    -0.0267040
0.0534755    -0.0276538
0.0593639    -0.0285963
0.0655274    -0.0295349
0.0719558    -0.0304575
0.0786531    -0.0313599
0.0856158    -0.0322519
0.0928266    -0.0331343
0.1002770    -0.0339946
0.1079720    -0.0348289
0.1159078    -0.0356462
0.1240680    -0.0364464
0.1324454    -0.0372170
0.1410455    -0.0379544
0.1498649    -0.0386676
0.1588880    -0.0393569
0.1681083    -0.0400109
0.1775307    -0.0406271
0.1871511    -0.0412146
0.1969541    -0.0417737
0.2069334    -0.0422938
0.2170932    -0.0427734
0.2274285    -0.0432214
0.2379241    -0.0436382
0.2485734    -0.0440136
0.2593803    -0.0443467
0.2703392    -0.0446466
0.2814347    -0.0449134
0.2926603    -0.0451375
0.3040195    -0.0453186
0.3155059    -0.0454659
0.3271041    -0.0455794
0.3388080    -0.0456500
0.3506202    -0.0456780
0.3625339    -0.0456726
0.3745337    -0.0456338
0.3866132    -0.0455531
0.3987747    -0.0454311
0.4110107    -0.0452769
0.4233062    -0.0450903
0.4356548    -0.0448636
0.4480581    -0.0445979
0.4605081    -0.0443020
0.4729896    -0.0439756
0.4854964    -0.0436111
0.4980294    -0.0432098
0.5105805    -0.0427802
0.5231343    -0.0423215
0.5356850    -0.0418261
0.5482328    -0.0412951
0.5607693    -0.0407357
0.5732799    -0.0401460
0.5857591    -0.0395175
0.5982074    -0.0388493
0.6106173    -0.0381454
0.6229778    -0.0373982
0.6352919    -0.0365937
0.6475758    -0.0357292
0.6598421    -0.0348174
0.6720952    -0.0338752
0.6843358    -0.0329225
0.6965553    -0.0319843
0.7087303    -0.0310789
0.7208373    -0.0302053
0.7328706    -0.0293569
0.7448338    -0.0285419
0.7567181    -0.0277793
0.7685044    -0.0270785
0.7801810    -0.0264401
0.7917442    -0.0258711
0.8031853    -0.0253864
0.8144898    -0.0249998
0.8256423    -0.0247249
0.8366200    -0.0245792
0.8473869    -0.0245699
0.8579128    -0.0246826
0.8681931    -0.0249001
0.8782346    -0.0252313
0.8880218    -0.0257052
0.8975121    -0.0263389
0.9066603    -0.0271239
0.9154353    -0.0280399
0.9238140    -0.0290671
0.9317767    -0.0301838
0.9393107    -0.0313662
0.9464094    -0.0325941
0.9530659    -0.0338515
0.9592725    -0.0351200
0.9650268    -0.0363794
0.9703306    -0.0376126
0.9751861    -0.0388064
0.9795951    -0.0399474
0.9835623    -0.0410238
0.9870924    -0.0420276
0.9901856    -0.0429520
0.9928412    -0.0437847
0.9950641    -0.0445111
0.9968643    -0.0451202
0.9982503    -0.0456058
0.9992288    -0.0459609
0.9998085    -0.0461773
